FrameIndex,SSIM,PSNR,GCS
231,0.88986554312654,30.011920036931166,0.9102925717225148
232,0.8876065624931937,30.01963930778753,0.9462868874806891
233,0.880703027112396,29.544382851587304,0.8789261757892929
234,0.8860282197384356,29.777734429665877,0.8947706234774648
235,0.8840624424336022,29.977949795053277,0.8888010793234983
236,0.8797221286004002,29.702811752660317,0.8996782327019874
237,0.8752943047759701,29.38647596703582,0.9007335508435188
238,0.8712602993758772,29.0262006153294,0.9593998840679374
239,0.8666965344482169,28.79997341930702,0.925388168031259
240,0.8644800234290376,27.388081166883595,0.9986205812810406
241,0.8432700992137732,21.351670124674456,0.7623703962449939
242,0.8608947717069867,27.803205911612785,0.9787560144474987
243,0.8675541824700015,29.03538956552463,0.9246100158108572
244,0.8573768678738934,27.282012098210625,0.9553020709806727
245,0.8427653170177852,22.513106756330657,0.736930700358013
246,0.8368850815912281,21.371747444152387,0.7475342091232404
247,0.8385795232190761,21.465459707043713,0.6984967584378561
248,0.8394294886275685,20.303078514492444,0.6957282392765021
249,0.846015034867265,21.836158374011934,0.781493016619885
250,0.8367414269274386,21.364104130795827,0.7323194690383238
